latitude,longitude,brightness,scan,track,insert_time,satellite_date,confidence,bright_t31,frp,result
19.83694,99.46748,353.5,0.41,0.61,12:48:00,4/4/2020,nominal,303,12.8,NO
19.83698,99.46536,305,0.59,0.53,2:30:00,4/4/2020,nominal,293.7,2.7,NO
19.83737,99.464,317.5,0.59,0.53,2:30:00,4/4/2020,nominal,294.2,3.5,NO
19.83768,99.47094,367,0.41,0.61,12:48:00,4/4/2020,high,301.9,25.9,NO
19.83768,99.47094,367,0.41,0.61,12:48:00,4/4/2020,high,301.9,26,NO
19.83809,99.45998,316.5,0.59,0.53,2:30:00,4/4/2020,nominal,294.1,2.7,NO
19.83829,99.42881,335.5,0.42,0.37,13:42:00,4/4/2020,nominal,305.5,4,NO
19.83842,99.46475,329.2,0.54,0.42,1:36:00,4/4/2020,nominal,295.4,2.7,NO
19.83852,99.4333,305.9,0.54,0.42,1:36:00,4/4/2020,nominal,293.3,1.2,NO
19.83885,99.43287,341.6,0.42,0.37,13:42:00,4/4/2020,nominal,307.4,4,NO
19.83901,99.43159,304.4,0.59,0.52,2:30:00,4/4/2020,nominal,293,2.2,NO
19.83909,99.45957,321.1,0.54,0.42,1:36:00,4/4/2020,nominal,295.7,2.7,NO
19.83948,99.4334,333.2,0.41,0.61,12:48:00,4/4/2020,nominal,297,4.6,NO
19.83979,99.46516,352.2,0.42,0.38,13:42:00,4/4/2020,nominal,307.6,27.1,NO
19.84,99.432,322.9,1.1,1.1,11:10:00,4/4/2020,69,302.4,15.4,NO
19.84079,99.46572,351.1,0.41,0.61,12:48:00,4/4/2020,nominal,299.7,16.8,NO
19.841,99.46,334.7,1.1,1.1,11:10:00,4/4/2020,77,303.4,28.2,YES
19.84158,99.46931,367,0.41,0.61,12:48:00,4/4/2020,high,301.4,17.1,YES
19.84214,99.45677,335,0.42,0.37,13:42:00,4/4/2020,nominal,304.9,2.1,NO
19.84228,99.46525,352,0.41,0.61,12:48:00,4/4/2020,nominal,300,12.9,NO
19.84242,99.43373,347.4,0.54,0.42,1:36:00,4/4/2020,nominal,296.9,6.2,NO
19.84266,99.43742,307.8,0.59,0.53,2:30:00,4/4/2020,nominal,293.9,2.2,NO
19.84269,99.46076,333.8,0.42,0.38,13:42:00,4/4/2020,low,306.5,24.3,YES
19.843,99.45983,307.5,0.54,0.42,1:36:00,4/4/2020,nominal,294.4,2.7,YES
19.84306,99.42874,311.7,0.54,0.42,1:36:00,4/4/2020,nominal,293.9,6.2,YES
19.84306,99.4689,352.6,0.41,0.61,12:48:00,4/4/2020,nominal,299.7,10.6,YES
19.84306,99.4689,352.6,0.41,0.61,12:48:00,4/4/2020,nominal,299.7,10.7,YES
19.84324,99.46478,350.4,0.42,0.38,13:42:00,4/4/2020,nominal,313.2,24.3,NO
19.84365,99.4331,317.4,0.59,0.52,2:30:00,4/4/2020,nominal,294.3,2.2,NO
19.8438,99.45638,312.9,0.59,0.53,2:30:00,4/4/2020,nominal,294.5,5,NO
19.84382,99.43161,314.6,0.59,0.53,2:30:00,4/4/2020,nominal,293.9,2.2,NO
19.84505,99.44396,311.1,0.54,0.42,1:36:00,4/4/2020,nominal,291.4,3.8,NO
19.84567,99.43911,321.5,0.54,0.42,1:36:00,4/4/2020,nominal,295.5,3.8,NO
19.84567,99.43911,321.6,0.54,0.42,1:36:00,4/4/2020,nominal,295.5,3.8,NO
19.84611,99.46347,332,0.41,0.61,12:48:00,4/4/2020,nominal,297.3,4.8,NO
19.84631,99.43417,338.1,0.54,0.42,1:36:00,4/4/2020,nominal,297.9,6.2,NO
19.84649,99.4388,354.3,0.41,0.61,12:48:00,4/4/2020,nominal,299.6,8.7,NO
19.84683,99.44,336,0.42,0.37,13:42:00,4/4/2020,low,307.6,10.1,NO
19.84709,99.44044,316.9,0.59,0.53,2:30:00,4/4/2020,nominal,294,3.1,NO
19.8474,99.4441,335.8,0.42,0.37,13:42:00,4/4/2020,low,306.8,32.3,NO
19.84756,99.45508,314.1,0.54,0.42,1:36:00,4/4/2020,nominal,294.6,2.1,NO
19.84756,99.45508,314.1,0.54,0.42,1:36:00,4/4/2020,nominal,294.7,2.1,NO
19.848,99.44565,331.4,0.41,0.61,12:48:00,4/4/2020,nominal,300,6,NO
19.848,99.45,305.6,1.8,1.3,1:45:00,4/4/2020,53,292.7,14,NO
19.84821,99.43845,367,0.41,0.61,12:48:00,4/4/2020,high,300.9,9.5,NO
19.84826,99.44965,314.7,0.54,0.42,1:36:00,4/4/2020,nominal,292.1,2.1,NO
19.84833,99.43447,302.9,0.59,0.52,2:30:00,4/4/2020,nominal,292,1.7,NO
19.84848,99.45194,339.5,0.42,0.37,13:42:00,4/4/2020,nominal,307.4,7.2,NO
19.84902,99.45586,345.2,0.42,0.37,13:42:00,4/4/2020,nominal,306.2,7.2,NO
19.84966,99.44525,336.2,0.41,0.61,12:48:00,4/4/2020,nominal,300.5,10.1,NO
19.85,99.433,305.2,1.8,1.3,1:45:00,4/4/2020,37,293.7,12.7,NO
19.85027,99.4395,342.2,0.42,0.37,13:42:00,4/4/2020,nominal,308,10.1,NO
19.85078,99.46072,305.6,0.54,0.42,1:36:00,4/4/2020,nominal,294.5,2.2,NO
19.85078,99.46072,305.6,0.54,0.42,1:36:00,4/4/2020,nominal,294.5,2.3,NO
19.8511,99.69381,347.5,0.43,0.38,13:42:00,4/4/2020,nominal,311,6,NO
19.85129,99.69619,346.5,0.4,0.6,12:48:00,4/4/2020,nominal,306.3,5.6,NO
19.85139,99.44761,335,0.42,0.37,13:42:00,4/4/2020,low,305.6,32.3,NO
19.85199,99.4373,342.6,0.41,0.61,12:48:00,4/4/2020,nominal,300,3.9,NO
19.85199,99.4373,342.6,0.41,0.61,12:48:00,4/4/2020,nominal,300,4,NO
19.8545,99.70114,311.3,0.52,0.42,1:36:00,4/4/2020,nominal,293.6,2.4,NO
19.85456,99.69325,345.3,0.43,0.38,13:42:00,4/4/2020,nominal,309.9,6,NO
19.855,100.349,316.5,2.5,1.5,22:05:00,4/4/2020,93,295.4,48.6,YES
19.85666,99.4098,337.2,0.42,0.37,13:42:00,4/4/2020,nominal,307.8,4.6,NO
19.85859,99.6968,335,0.43,0.38,13:42:00,4/4/2020,low,307.6,2.6,NO
19.85964,100.46136,303.2,0.48,0.4,1:36:00,4/4/2020,nominal,292,0.8,YES
19.85964,100.46136,303.2,0.48,0.4,1:36:00,4/4/2020,nominal,292,0.9,YES
19.86033,99.68399,332.3,0.42,0.38,13:42:00,4/4/2020,nominal,306.1,2,NO
19.86091,99.6881,334.5,0.43,0.38,13:42:00,4/4/2020,low,305.9,2.5,NO
19.863,99.682,328.5,1.1,1.1,11:10:00,4/4/2020,78,304.8,21.7,NO
19.8632,99.67928,349,0.42,0.38,13:42:00,4/4/2020,nominal,311.3,12.1,NO
19.86378,99.6834,350.2,0.42,0.38,13:42:00,4/4/2020,nominal,311.7,12.1,NO
19.864,99.685,307.2,2.9,1.6,22:05:00,4/4/2020,68,294.1,26.6,NO
19.86437,99.68754,338.1,0.43,0.38,13:42:00,4/4/2020,nominal,307.6,4.7,NO
19.86473,99.67863,339,0.4,0.6,12:48:00,4/4/2020,nominal,304.5,13.5,NO
19.86473,99.67863,339,0.4,0.6,12:48:00,4/4/2020,nominal,304.5,13.6,NO
19.86547,99.67895,344.5,0.43,0.38,13:42:00,4/4/2020,nominal,310,7.5,NO
19.866,99.68,305.8,2.9,1.6,22:05:00,4/4/2020,46,293.7,20.5,NO
19.8661,99.67472,337.9,0.42,0.38,13:42:00,4/4/2020,low,309.5,3.4,NO
19.86642,99.68747,308,0.61,0.53,2:30:00,4/4/2020,nominal,295,1.9,NO
19.86699,100.40771,312.9,0.48,0.4,1:36:00,4/4/2020,nominal,295.7,1.8,NO
19.86699,100.40771,312.9,0.48,0.4,1:36:00,4/4/2020,nominal,295.7,1.9,NO
19.86775,99.68094,307.2,0.61,0.53,2:30:00,4/4/2020,nominal,295.6,1.9,NO
19.86791,99.68822,344.6,0.52,0.42,1:36:00,4/4/2020,nominal,297,9.4,NO
19.86791,99.68822,344.7,0.52,0.42,1:36:00,4/4/2020,nominal,297,9.4,NO
19.868,99.64568,344.8,0.42,0.38,13:42:00,4/4/2020,nominal,307.1,18.5,NO
19.868,99.691,307.2,1.8,1.3,1:45:00,4/4/2020,71,295,15.5,NO
19.86838,99.67439,353.3,0.42,0.38,13:42:00,4/4/2020,nominal,313,11.6,NO
19.86854,99.68352,316,0.52,0.42,1:36:00,4/4/2020,nominal,296.6,6.7,NO
19.869,99.661,317,3.1,1.7,14:15:00,4/4/2020,27,301.4,33.2,NO
19.86911,99.64534,352.7,0.4,0.6,12:48:00,4/4/2020,nominal,302.8,6,NO
19.86911,99.64534,352.7,0.4,0.6,12:48:00,4/4/2020,nominal,302.8,6.1,NO
19.86941,99.6737,367,0.4,0.6,12:48:00,4/4/2020,high,304.8,10,NO
19.87004,99.64301,336.5,0.52,0.42,1:36:00,4/4/2020,nominal,294.1,4.3,NO
19.87004,99.64301,336.6,0.52,0.42,1:36:00,4/4/2020,nominal,294.1,4.3,NO
19.87068,99.63821,333.2,0.52,0.42,1:36:00,4/4/2020,nominal,297,4.3,NO
19.871,99.64023,311.1,0.6,0.53,2:30:00,4/4/2020,nominal,293.8,3.2,NO
19.87132,99.63339,337.8,0.53,0.42,1:36:00,4/4/2020,nominal,297.2,4.9,NO
19.87132,99.63339,337.8,0.53,0.42,1:36:00,4/4/2020,nominal,297.2,5,NO
19.87146,99.64515,352.1,0.42,0.38,13:42:00,4/4/2020,nominal,314.6,18.5,NO
19.87169,99.6844,331.8,0.4,0.6,12:48:00,4/4/2020,low,302.9,5.5,NO
19.87169,99.6844,331.9,0.4,0.6,12:48:00,4/4/2020,low,302.9,5.4,NO
19.87184,99.67382,352.2,0.42,0.38,13:42:00,4/4/2020,nominal,308.8,10.1,NO
19.87225,99.63408,324.7,0.6,0.53,2:30:00,4/4/2020,nominal,296.2,3.2,NO
19.87251,99.6823,306.4,0.61,0.53,2:30:00,4/4/2020,nominal,295.5,1.9,NO
19.873,99.684,329.9,1.1,1.1,11:10:00,4/4/2020,79,304.9,23.8,NO
19.87323,99.63223,337.5,0.42,0.38,13:42:00,4/4/2020,nominal,306,4,NO
19.87386,99.64369,305.9,0.52,0.42,1:36:00,4/4/2020,nominal,293.7,4.3,NO
19.874,99.641,317.9,1.8,1.3,1:45:00,4/4/2020,96,295.8,33.3,NO
19.8745,99.63892,337,0.52,0.42,1:36:00,4/4/2020,nominal,298.2,4.3,NO
19.8749,99.64452,345.5,0.42,0.38,13:42:00,4/4/2020,nominal,305.5,6.9,NO
19.87514,99.63411,311.1,0.53,0.42,1:36:00,4/4/2020,nominal,296.8,4.9,NO
19.87514,99.63411,311.1,0.53,0.42,1:36:00,4/4/2020,nominal,296.8,5,NO
19.87585,99.67735,338.4,0.43,0.38,13:42:00,4/4/2020,nominal,306,6.4,NO
19.87667,99.63158,338.4,0.42,0.38,13:42:00,4/4/2020,nominal,305.5,4,NO
19.88206,99.61152,318,0.53,0.42,1:36:00,4/4/2020,nominal,295.7,2.6,NO
19.88323,99.60609,330.6,0.4,0.6,12:48:00,4/4/2020,nominal,298.2,6.9,NO
19.88323,99.60609,330.6,0.4,0.6,12:48:00,4/4/2020,nominal,298.2,7,NO
19.88378,99.60622,335.7,0.4,0.6,12:48:00,4/4/2020,nominal,298.5,6.6,NO
19.88378,99.60622,335.7,0.4,0.6,12:48:00,4/4/2020,nominal,298.5,6.7,NO
19.88385,99.60894,367,0.4,0.6,12:48:00,4/4/2020,high,301.9,13.5,NO
19.88439,99.60909,367,0.4,0.6,12:48:00,4/4/2020,high,302.6,17.4,NO
19.88439,99.60909,367,0.4,0.6,12:48:00,4/4/2020,high,302.7,17.4,NO
19.8859,99.61208,321.5,0.53,0.42,1:36:00,4/4/2020,nominal,296.7,2.6,NO
19.88946,99.60826,331.8,0.4,0.6,12:48:00,4/4/2020,nominal,297.6,3.6,NO
19.904,99.547,316.8,1.1,1.1,11:10:00,4/4/2020,17,304.7,7,NO
19.90508,99.43059,336.4,0.42,0.37,13:42:00,4/4/2020,nominal,305.3,2.1,NO
19.90689,99.70758,311.5,0.52,0.42,1:36:00,4/4/2020,nominal,296.3,3.1,NO
19.90689,99.70758,311.5,0.52,0.42,1:36:00,4/4/2020,nominal,296.3,3.2,NO
19.90794,99.42599,338.8,0.42,0.37,13:42:00,4/4/2020,nominal,307.1,5.3,NO
19.9094,99.55377,312.3,0.53,0.42,1:36:00,4/4/2020,nominal,294.2,1.7,NO
19.90976,99.71471,323.6,0.61,0.53,2:30:00,4/4/2020,nominal,296.1,5.4,NO
19.91015,99.54824,308.3,0.53,0.42,1:36:00,4/4/2020,nominal,293.7,1.5,NO
19.91015,99.54824,308.3,0.53,0.42,1:36:00,4/4/2020,nominal,293.7,1.6,NO
19.91042,99.63899,304.6,0.6,0.53,2:30:00,4/4/2020,nominal,292.4,1,NO
19.91067,99.5569,314.8,0.53,0.42,1:36:00,4/4/2020,nominal,293.8,1.3,NO
19.911,99.70786,346.8,0.4,0.6,12:48:00,4/4/2020,nominal,304.2,4.2,NO
19.911,99.70786,346.9,0.4,0.6,12:48:00,4/4/2020,nominal,304.2,4.2,NO
19.9111,99.70738,347.7,0.4,0.6,12:48:00,4/4/2020,nominal,304.4,5,NO
19.9111,99.70738,347.8,0.4,0.6,12:48:00,4/4/2020,nominal,304.4,5,NO
19.91138,99.55134,310.4,0.53,0.42,1:36:00,4/4/2020,nominal,295.2,1.3,NO
19.9114,99.63869,303.7,0.6,0.53,2:30:00,4/4/2020,nominal,292.5,1.4,NO
19.91145,99.7049,332.7,0.43,0.38,13:42:00,4/4/2020,low,307,2.5,NO
19.91187,99.63909,307.5,0.53,0.42,1:36:00,4/4/2020,nominal,294,1.1,NO
19.912,99.558,325.7,1.1,1.1,11:10:00,4/4/2020,74,306.5,18.6,NO
19.91234,99.43408,352.2,0.8,0.78,14:30:00,4/4/2020,nominal,301.6,11.7,NO
19.91234,99.43408,352.2,0.8,0.78,14:30:00,4/4/2020,nominal,301.6,11.9,NO
19.91276,99.63747,335.7,0.42,0.38,13:42:00,4/4/2020,nominal,306.5,4.7,NO
19.91317,99.53886,337.4,0.42,0.38,13:42:00,4/4/2020,nominal,303.6,4,NO
19.91321,99.5547,314.4,0.53,0.42,1:36:00,4/4/2020,nominal,294.8,1.6,NO
19.91354,99.55203,306,0.59,0.53,2:30:00,4/4/2020,nominal,292.9,0.8,NO
19.91451,99.55766,303.8,0.53,0.42,1:36:00,4/4/2020,nominal,292.8,1.3,NO
19.91465,99.54399,305,0.53,0.42,1:36:00,4/4/2020,nominal,294.4,1.7,NO
19.92089,99.59949,313.6,0.53,0.42,1:36:00,4/4/2020,nominal,293.8,2.6,NO
19.92332,99.60107,310.9,0.6,0.53,2:30:00,4/4/2020,nominal,294.6,1.9,NO
19.92348,99.53716,332.8,0.42,0.38,13:42:00,4/4/2020,low,304.4,3,NO
19.92479,99.59962,327.2,0.53,0.42,1:36:00,4/4/2020,nominal,296.7,2.6,NO
19.92575,99.54214,304.1,0.59,0.53,2:30:00,4/4/2020,nominal,293.5,1.5,NO
19.93036,99.58629,334.8,0.42,0.38,13:42:00,4/4/2020,nominal,304.7,4,NO
19.93333,99.73515,335.5,0.43,0.38,13:42:00,4/4/2020,low,307.5,4,NO
19.93815,99.73647,312.1,0.52,0.41,1:36:00,4/4/2020,nominal,293.4,2.6,NO
19.93815,99.73647,312.1,0.52,0.41,1:36:00,4/4/2020,nominal,293.4,2.7,NO
19.93969,99.60556,304.6,0.53,0.42,1:36:00,4/4/2020,nominal,293.2,1.7,NO
19.94039,99.60017,307.1,0.53,0.42,1:36:00,4/4/2020,nominal,293.3,1.3,NO
19.94039,99.60017,307.1,0.53,0.42,1:36:00,4/4/2020,nominal,293.3,1.4,NO
19.94134,99.74181,306.8,0.52,0.41,1:36:00,4/4/2020,nominal,291.9,1,NO
19.94173,99.60876,304.3,0.6,0.53,2:30:00,4/4/2020,nominal,293.1,3.2,NO
19.94199,99.73687,308.4,0.52,0.41,1:36:00,4/4/2020,nominal,292.8,1,NO
19.94272,99.60397,334.1,0.6,0.53,2:30:00,4/4/2020,nominal,293.6,3.1,NO
19.94359,99.60567,335.7,0.53,0.42,1:36:00,4/4/2020,nominal,296.4,14.7,NO
19.94383,99.59858,306.5,0.6,0.53,2:30:00,4/4/2020,nominal,291.9,3.1,NO
19.944,99.606,309.5,1.8,1.3,1:45:00,4/4/2020,78,293.6,19.6,NO
19.95625,99.73382,303.5,0.61,0.53,2:30:00,4/4/2020,nominal,292.1,1.2,NO
19.95791,99.73425,316.7,0.52,0.42,1:36:00,4/4/2020,nominal,294.1,2.4,NO
19.96111,99.73471,304.8,0.61,0.53,2:30:00,4/4/2020,nominal,292.9,1.2,NO
19.96171,99.73492,315.1,0.52,0.42,1:36:00,4/4/2020,nominal,294.4,2.4,NO
19.96392,99.55921,335.7,0.4,0.6,12:48:00,4/4/2020,nominal,300.5,10.9,NO
19.96392,99.55921,335.7,0.4,0.6,12:48:00,4/4/2020,nominal,300.5,11,NO
19.96401,99.55687,336.4,0.42,0.38,13:42:00,4/4/2020,nominal,304,3.1,NO
19.96457,99.561,333.9,0.42,0.38,13:42:00,4/4/2020,low,304.5,3.1,NO
19.96458,99.73045,336.9,0.43,0.38,13:42:00,4/4/2020,nominal,306.5,3.9,NO
19.96466,99.55618,345.1,0.41,0.6,12:48:00,4/4/2020,nominal,301.7,7.7,NO
19.96537,99.55952,339.8,0.4,0.6,12:48:00,4/4/2020,nominal,300.7,6.2,NO
19.96537,99.55952,339.9,0.4,0.6,12:48:00,4/4/2020,nominal,300.7,6.3,NO
19.96746,99.55634,331.8,0.42,0.38,13:42:00,4/4/2020,low,303.1,3.1,NO
19.96869,99.5547,367,0.4,0.6,12:48:00,4/4/2020,high,303.5,19.6,NO
19.96869,99.5547,367,0.4,0.6,12:48:00,4/4/2020,high,303.5,19.7,NO
19.96939,99.55789,367,0.4,0.6,12:48:00,4/4/2020,high,301.6,10.9,NO
19.96939,99.55789,367,0.4,0.6,12:48:00,4/4/2020,high,301.6,11,NO
19.97007,99.55339,305.3,0.53,0.42,1:36:00,4/4/2020,nominal,294.8,1.9,NO
19.97019,99.55507,367,0.41,0.6,12:48:00,4/4/2020,high,301.1,13.8,NO
19.97086,99.55824,347.3,0.4,0.6,12:48:00,4/4/2020,nominal,300.5,13.1,NO
19.97217,99.55779,315.8,0.59,0.53,2:30:00,4/4/2020,nominal,295.4,3.3,NO
19.97269,99.56335,315,0.53,0.42,1:36:00,4/4/2020,nominal,293.8,2.5,NO
19.97331,99.55865,320.7,0.53,0.42,1:36:00,4/4/2020,nominal,296.9,2.5,NO
19.9735,99.55128,331.3,0.59,0.53,2:30:00,4/4/2020,nominal,297.3,7,NO
19.97392,99.554,313,0.53,0.42,1:36:00,4/4/2020,nominal,297.2,1.9,NO
19.97456,99.54916,308.3,0.53,0.42,1:36:00,4/4/2020,nominal,295.5,1.9,NO
19.97477,99.54505,332.7,0.59,0.53,2:30:00,4/4/2020,nominal,294.9,7,NO
19.97511,99.67897,332.4,0.43,0.38,13:42:00,4/4/2020,nominal,304.5,1.3,NO
19.97552,99.66048,305.2,0.52,0.42,1:36:00,4/4/2020,nominal,291.6,1.7,NO
19.9762,99.6554,316.5,0.53,0.42,1:36:00,4/4/2020,nominal,292.3,2,NO
19.9762,99.6554,316.6,0.53,0.42,1:36:00,4/4/2020,nominal,292.3,2,NO
19.97712,99.67902,339,0.43,0.38,13:42:00,4/4/2020,nominal,304.4,3.2,NO
19.97794,99.67168,315,0.52,0.42,1:36:00,4/4/2020,nominal,295.7,2.7,NO
19.97884,99.67229,309.6,0.6,0.53,2:30:00,4/4/2020,nominal,293.8,3.8,NO
19.98111,99.67723,304.6,0.52,0.42,1:36:00,4/4/2020,nominal,294.3,2.4,NO
19.98174,99.67248,330.2,0.52,0.42,1:36:00,4/4/2020,nominal,297.2,2.4,NO
19.98174,99.67248,330.3,0.52,0.42,1:36:00,4/4/2020,nominal,297.2,2.4,NO
19.98302,100.09826,341.6,0.44,0.38,13:42:00,4/4/2020,nominal,310.7,7.6,NO
19.98465,100.10882,307.8,0.5,0.41,1:36:00,4/4/2020,nominal,297.8,4.1,NO
19.98466,100.1014,318.9,0.32,0.55,2:30:00,4/4/2020,nominal,296.6,2.5,NO
19.98494,99.67781,313.1,0.52,0.42,1:36:00,4/4/2020,nominal,293.2,2.4,NO
19.98532,100.10381,342.3,0.5,0.41,1:36:00,4/4/2020,nominal,300.6,10.8,NO
19.98532,100.10381,342.4,0.5,0.41,1:36:00,4/4/2020,nominal,300.6,10.8,NO
19.98538,100.35818,342.4,0.45,0.39,13:42:00,4/4/2020,nominal,309.6,8.9,NO
19.98609,99.71902,337.8,0.43,0.38,13:42:00,4/4/2020,nominal,304.9,3.4,NO
19.98657,100.09796,342.4,0.44,0.38,13:42:00,4/4/2020,nominal,312.7,4.2,NO
19.98705,100.12798,339.3,0.44,0.39,13:42:00,4/4/2020,nominal,312.3,4,NO
19.98713,100.1188,330.6,0.5,0.41,1:36:00,4/4/2020,nominal,297.6,4.8,NO
19.98766,100.12723,332.9,0.37,0.58,12:48:00,4/4/2020,low,304.7,2.4,NO
19.98766,100.12723,332.9,0.37,0.58,12:48:00,4/4/2020,low,304.7,2.5,NO
19.98775,100.1142,316,0.5,0.41,1:36:00,4/4/2020,nominal,298.1,4.1,NO
19.9884,100.10934,341.7,0.5,0.41,1:36:00,4/4/2020,nominal,300.3,4.1,NO
19.98847,100.10796,319.2,0.32,0.55,2:30:00,4/4/2020,nominal,297.3,1.9,NO
19.989,99.71437,336.7,0.43,0.38,13:42:00,4/4/2020,nominal,304.6,5.5,NO
19.989,100.113,325,1.6,1.3,1:45:00,4/4/2020,100,298.4,43.5,NO
19.98902,100.10532,329.7,0.32,0.55,2:30:00,4/4/2020,nominal,297.9,1.9,NO
19.98907,100.1043,348.5,0.5,0.41,1:36:00,4/4/2020,nominal,303.7,10.8,NO
19.98955,100.10275,322.5,0.32,0.55,2:30:00,4/4/2020,nominal,296.1,3.7,NO
19.98956,99.71849,336.8,0.43,0.38,13:42:00,4/4/2020,nominal,305.3,3.4,NO
19.99012,100.09757,337.9,0.44,0.38,13:42:00,4/4/2020,nominal,310.5,4.2,NO
19.99057,100.12736,340.3,0.44,0.39,13:42:00,4/4/2020,nominal,309.9,4.6,NO
19.99066,100.10152,345.3,0.44,0.38,13:42:00,4/4/2020,nominal,312.1,4.2,NO
19.99067,100.12604,333.9,0.37,0.58,12:48:00,4/4/2020,low,303.9,2.5,NO
19.99086,100.11945,329.9,0.5,0.41,1:36:00,4/4/2020,nominal,298.3,4.4,NO
19.99086,100.11945,329.9,0.5,0.41,1:36:00,4/4/2020,nominal,298.3,4.5,NO
19.99148,100.11485,341.9,0.5,0.41,1:36:00,4/4/2020,nominal,300,8.1,NO
19.99148,100.11485,342,0.5,0.41,1:36:00,4/4/2020,nominal,300,8.1,NO
19.99162,100.1177,308.3,0.32,0.55,2:30:00,4/4/2020,nominal,295.9,2.2,NO
19.99213,100.10998,331,0.5,0.41,1:36:00,4/4/2020,nominal,299.2,8.1,NO
19.99281,100.10487,316.4,0.5,0.41,1:36:00,4/4/2020,nominal,297.9,2.8,NO
19.99288,100.11161,307.7,0.32,0.55,2:30:00,4/4/2020,nominal,296.2,3.5,NO
19.99343,100.10895,313.6,0.32,0.55,2:30:00,4/4/2020,nominal,296.5,1.9,NO
19.99396,100.10638,318.3,0.32,0.55,2:30:00,4/4/2020,nominal,295.9,1.9,NO
19.994,99.718,320,1.1,1.1,11:10:00,4/4/2020,65,303.8,11.9,NO
19.9942,100.10108,345.5,0.44,0.38,13:42:00,4/4/2020,nominal,312.2,5.9,NO
19.99458,100.12019,315.4,0.5,0.41,1:36:00,4/4/2020,nominal,296.5,4.4,NO
19.99458,100.12019,315.4,0.5,0.41,1:36:00,4/4/2020,nominal,296.5,4.5,NO
19.9952,100.11554,338.2,0.5,0.41,1:36:00,4/4/2020,nominal,301.9,8.1,NO
19.99655,100.10541,316.6,0.5,0.41,1:36:00,4/4/2020,nominal,297.9,2.8,NO
19.99659,100.10186,331.9,0.37,0.58,12:48:00,4/4/2020,low,303,2.1,NO
19.99659,100.10186,331.9,0.37,0.58,12:48:00,4/4/2020,low,303,2.2,NO
19.99663,100.11848,329.7,0.32,0.55,2:30:00,4/4/2020,nominal,296.2,4.2,NO
19.99726,100.11543,313.5,0.32,0.55,2:30:00,4/4/2020,nominal,295.3,4.1,NO
19.99741,99.71702,307.6,0.52,0.42,1:36:00,4/4/2020,nominal,294.9,3,NO
19.998,99.71242,319.7,0.52,0.42,1:36:00,4/4/2020,nominal,297.1,3,NO
19.99831,100.1208,327,0.5,0.41,1:36:00,4/4/2020,nominal,297.7,3.5,NO
19.99894,100.11611,310,0.5,0.41,1:36:00,4/4/2020,nominal,297.7,5.4,NO
19.99894,100.11611,310,0.5,0.41,1:36:00,4/4/2020,nominal,297.7,5.5,NO
19.99911,99.71326,306.8,0.61,0.53,2:30:00,4/4/2020,nominal,295.6,2.8,NO
19.99934,99.71584,327.2,0.52,0.42,1:36:00,4/4/2020,nominal,297.1,3,NO
19.99934,99.71584,327.2,0.52,0.42,1:36:00,4/4/2020,nominal,297.1,3.1,NO
19.99938,100.10513,315.2,0.32,0.55,2:30:00,4/4/2020,nominal,296.2,2.2,NO
19.99988,100.10273,318.8,0.32,0.55,2:30:00,4/4/2020,nominal,296.5,2.2,NO
20,100.114,309.4,1.6,1.3,1:45:00,4/4/2020,25,297.3,14.7,NO
20.00031,100.10589,325.4,0.5,0.41,1:36:00,4/4/2020,nominal,298.4,2.6,NO
20.00038,100.10032,310.1,0.32,0.55,2:30:00,4/4/2020,nominal,295.2,3.5,NO
20.00094,99.71201,306.8,0.61,0.53,2:30:00,4/4/2020,nominal,295.6,3.1,NO
20.00102,100.10057,315,0.5,0.41,1:36:00,4/4/2020,nominal,296.4,2.6,NO
20.00183,99.71297,328.1,0.52,0.42,1:36:00,4/4/2020,nominal,297.2,3,NO
20.00204,100.12136,323.4,0.5,0.41,1:36:00,4/4/2020,nominal,298.3,3.5,NO
20.00204,100.12136,323.5,0.5,0.41,1:36:00,4/4/2020,nominal,298.3,3.5,NO
20.00317,99.71639,329.2,0.52,0.42,1:36:00,4/4/2020,nominal,295.4,3,NO
20.00317,99.71639,329.2,0.52,0.42,1:36:00,4/4/2020,nominal,295.4,3.1,NO
20.00378,99.71181,312.4,0.52,0.42,1:36:00,4/4/2020,nominal,295.8,5.6,NO
20.00406,100.10635,317.7,0.5,0.41,1:36:00,4/4/2020,nominal,297.8,2.6,NO
20.00427,100.10644,326.4,0.32,0.55,2:30:00,4/4/2020,nominal,298.2,2.2,NO
20.00463,100.12478,342.5,0.44,0.39,13:42:00,4/4/2020,nominal,308.4,10,NO
20.00476,100.10409,338,0.32,0.55,2:30:00,4/4/2020,nominal,298.1,2.2,NO
20.00537,100.10382,338,0.44,0.39,13:42:00,4/4/2020,low,311.3,2.5,NO
20.00566,99.71351,326,0.52,0.42,1:36:00,4/4/2020,nominal,296,3.8,NO
20.00566,99.71351,326.1,0.52,0.42,1:36:00,4/4/2020,nominal,296,3.8,NO
20.00579,100.12188,318.5,0.5,0.41,1:36:00,4/4/2020,nominal,297.8,3.6,NO
20.006,100.101,304.9,2.6,1.6,22:05:00,4/4/2020,32,292.8,19.2,NO
20.00643,100.11711,307.7,0.5,0.41,1:36:00,4/4/2020,nominal,296.8,2,NO
20.0071,100.11212,309.1,0.5,0.41,1:36:00,4/4/2020,nominal,297.3,2,NO
20.00761,100.1153,308,0.32,0.55,2:30:00,4/4/2020,nominal,295.7,1.6,NO
